review,score,label,score/counter,tanggal,sentiment
kalau kesini sering sabtu sore malam nya live musik gitu biasa aku sen nasi goreng khas warung laos pizza nasi goreng benar mantap saji topping telur tahu kasih kecap pisah gitu porsi sangat kenyang pizzanya renyah banget tipis pas mulut mantapp banget jadi ken gigit xixi,0,netral,0.0,2018-12-01,0
ngikutin warung mulai jaman cihampelas akhir pindah jadi restoran besar daerah dago atas rasa gak beda tetap my favourite classic pizza unik bikin aku suka banget sini tuh saos khas pizza nya bikin pizzanya must try the pizza especially margharita coffee latte nya enak loh,4,positif,0.08888888888888889,2018-06-01,1
kali pasang coba makan daerah dago atas kali coba makan warung laos makan sen pizza salam baked spaghetti bolognaise mes minum hot tea pizza sini kulit tipis coba suka pizza baked spaghetti nya juara rasa pas,2,positif,0.05555555555555555,2016-05-01,1
pizzanya enak,1,positif,0.5,2022-11-01,1
tempat tidak terlalu jauh view citylights nyaman tidak ramai bising pizza sweet maupun sour enak semua live music s hari tertentuu,-2,negatif,-0.09523809523809523,2023-03-01,2
tempat bagus nyanyi sama teman teman lama,0,netral,0.0,2023-02-01,0
tempat bikin nyaman pizza nya enakkk,1,positif,0.16666666666666666,2023-02-01,1
rasa makan biasa harga lumayan mahal genre music old suasana tempat cukup nyaman buat nongkrong,1,positif,0.06666666666666667,2022-09-01,1
susah buat parkir kalau weekend menu nya lah utama pizza spaght nya salah enak harga banding cafe jenis daerah dago lebh terajngkau porsi besarrr ga pelit staff nya ramah,-1,negatif,-0.034482758620689655,2022-09-01,2
makan enak pandang bagus harga lumayan si gamurah gamahal bayar sama rasa,3,positif,0.25,2022-09-01,1
tidak perhati tim travel,0,netral,0.0,2022-09-01,0
coba lah suasana enak buat ngadem ixixix,1,positif,0.14285714285714285,2022-09-01,1
suasana hebat makan pesan rasa enak temu ketidakcocokan piring layan baik,2,positif,0.18181818181818182,2022-08-01,1
makan enak suasana enak nyaman sekali live music good service luar tidak lihat kalau luas nyaman must try place sayang sekali tidak coba pizzanya habis keju,7,positif,0.2692307692307692,2022-08-01,1
warung lbh tahun suasana beda layan beda mungkin ramai iya makan rasa turun rasa makan th lalu rasa lbh nyaman suasana th lalu opini mudah baik lanjut,1,positif,0.037037037037037035,2022-07-01,1
tempat bagus buat nongkrong makan minum nya enak live musik nya keren,3,positif,0.25,2022-07-01,1
tempat sembunyi papan nama tidak lihat arah dago golf tutup daun pohon meja kursi kayu sederhana pandang kota bandung menu makan eropa indonesia varian kopi harga rasa standar cafe umum live musik jazz tampil cukup nyaman sound system tidak terlalu keras parkir tempat parkir mobil depan cafe sangat batas,1,positif,0.02040816326530612,2022-07-01,1
layan buruk pernah pergi kesana pulang tahura kondisi pakai memang kotor basah hujan kondisi jalan lumpur pilih laos tahu makan sini enak sana laku sangat tidak ramah betul tamu sana empat staff lebih orang tidak satu sapa silah duduk tawar menu makan beberapa bahkan asik joget tiktok sekal bisik lihat arah even bayar bill pulang tidak satu say terima kasih for comin or just give us smile sayang sekali attitude sangat buruk rusak image warung laos jadi resto favorit makan pizza pasta enak cukup kemarin datang kesana thankyou,1,positif,0.011363636363636364,2022-12-01,1
harga tidak terlalu mahal ukur restoran porsi sharing jadi rasa worth it viewnya bagus pandang kota bandung lihat jelas lokasi memang atas cukup angin area outdoornya sini indoornya cukup hangat tetap lihat pandang luar pinggir kaca kurang parkir parkir mobil depan beberapa mobil seberang jalan bahu jalan baru buka sore pizza baru ready jam,4,positif,0.07407407407407407,2022-06-01,1
sore booking keluarga banyak orang minta lantai atas nyata tidak penuh dulu quota lantai bawah akhir duduk lantai bawah tunggu konfirmasi saudara tetap mau laos tempat sana kurang menit layan tawar atur tempat orang bilang jangan dulu tunggu confirm saudara tidak lama sepakat ganti resto confirm tugas kasir orang respon kurang baik anjak kasir tidak lama tertawa ejek belum jauh kasir dengar management perhati attitude karyawannya sayang sekali keluarga sangat suka pizza sana jadi mungkin pikir ulang makan laos,-4,negatif,-0.05063291139240506,2022-06-01,2
awal datang gk layan meja gk dibersihin teriak buat mnta menu beres mbak jepit sm gerai kalau capek mklum paling gak bukan kunti gk kliatan kan kondisi banyak meja kosong bnyak belum bersih maaf gk jadi order buat owner tlg iya training pegawe nya,1,positif,0.022727272727272728,2022-05-01,1
bad experience pesan sesat meja orang tunggu terlalu lama padahal tempat sedang tidak terlalu ramai first time bahkan jadi kecewa servicenya makan so far enak sihhh cuma lanjur kesel nunggunya service nya baik,-4,negatif,-0.12121212121212122,2022-03-01,2
kalau mau cari makan lokal nemu banyak macam menu sini harga harga standart kalau beli makan sini free kakak perempuan tawar biasa minum es cendol es campur kawan segala cuman turut es cendol biasa sih lokasi masuk gang gang gitu i ordered lotek and es cendol it s quiet good yah taste iya kalau bumbu kacang sini pakai kencur aku lebih prefer kacang biasa bumbu pecel sih kalau kesini coba nasi bakmoynya banyak bilang enak but since im not a fan of bakmoy i didnt order it,1,positif,0.011494252873563218,2019-07-01,1
lotek nasi lengkonya lumayan mahal si layan bilang rb tiba pas bayar rb lengkonya si lotek sendiri mahal rb warung sepi make sense nyata porknya ga tahu datang ibu akhir cukup kecewa lokasi sulit cari harga ga konsisten si layan si ibu positif awal info kok kalau nasi non halal,-1,negatif,-0.02,2017-11-01,2
menu banyak lotek bakmoy rujak surabaya lengko buat cuma suka rujak petis surabaya bandung susah cari rujak jawa timur isi rujak cukup komplit kurang cingur hinsari pas makan siang unjung padat parkir susah lokasi jalan kecil,1,positif,0.027777777777777776,2016-10-01,1
sedia bagai masakan enak bakmoy mahmud bukan bakmoy harga relatif jangkau enak jangkau nama besar mahmud sebar bukan bandung hingga kota kota besar pulau jawa bahkan sumatera selatan parkir kendara utama roda empat sering kali sulit khusus hari libur memang letak rumah makan gang jalan kecil lalu mobil papas lawan arah alam parkir suasana rumah makan sesak hari hari libur jam jam makan tambah suhu ruang cenderung hangat baik selalu kipas kipas angin selalu nyala udara mulai hangat bahkan pasang air conditioner manajemen keep going keep the betterment of bakmoy mahmud,7,positif,0.07692307692307693,2016-06-01,1
favorit sini lotek nasi lengko sama rujak bukan arti makan ga enak hampir semua menu enak cuma sayang rasa enak berkuraaaaaaaang banget owner pegawai judes amit jadi kalau mau makan enak datang sana pesan jangan pakai banyak tanya request terima makan apa iya lah minus parkir susah lebih baik datang weekdays weekend sulit cari parkir lipat ganda,4,positif,0.07017543859649122,2016-03-01,1
bakmoy enak kuah bumbu ain pesan rujak pengantin lotek cukup kenal tempat batas siap antri,3,positif,0.2,2015-09-01,1
tempat sedia menu sesuai masakan rumah bakmoy kangkung petis lotek tidak tinggal es buah,1,positif,0.07142857142857142,2015-03-01,1
makan non halal patut coba nasi bakmoy nasi bakut halal sedia bagai macam rujak rujak uleg rujak banci campur rujak uleg rujak cuka nasi lengko petis kangkung nya patut coba harga cukup murah cukup rb an per orang kenyang lokasi gang parkir mobil cukup susah bila datang hari libur,5,positif,0.10204081632653061,2015-03-01,1
kalau dulu makan lotek sekarang makan nasi bakmoy nya enak kok harga nya sekarang jadi mahal iya pesan tahu gejrot depan restonya wah saking lapar lupa foto,0,netral,0.0,2022-10-01,0
meski lokasi masuk gang tetap banyak cari benar kenal gak cm lotek bakmoy babi kata uenak pakai banget kali mau kuliner macam jadi mesti pilih salah menu pulang borong krupuk pack dasar ibu,1,positif,0.030303030303030304,2021-01-01,1
lotek mahmud jalan mahmud dursasana bandung sering makan lengko bakmoy rujak panganten,0,netral,0.0,2019-04-01,0
ga pernah bosen ksini mulai nasi bakut nasi bakmoi nasi rames lotek rujak semua coba semua nya enak jangan lupa cobain tahu gejrot mangkal pas pintu masuk bumbu enak banget,1,positif,0.03333333333333333,2017-10-01,1
bakmoy mahmud makan favorit kecil letak gang kalau ga tahu tempat tinggal tanya tukang parkir mahmud kalau jam makan siang selalu penuh unjung,1,positif,0.043478260869565216,2015-06-01,1
tempat gank tempat patkir sedia jalan raya tenang tukang parkir menu macam macam kenal bakmoynya disajika piring sederhana dalsm rm bentuk rumah tinggal meski ramai layan cepat rasa nadi bakmoy enak gurih porsi wanita alias kecil makan tempat serasa makan rumah nice place nice food,3,positif,0.06666666666666667,2015-02-01,1
lotek mahmud tidak asing banyak orang bandung bahkan hingga luar kota tempat makan gang kecil jalan mahmud meski tempat nya tidak terlalu besar langgan tidak henti datang selalu ramai lotek mahmud sedia beberapa makan lotek bakmoy nasi rames nasi lengko tahu petis bakut bagai makan minum segar es peuyeum es cendol es cingcau kualitas rasa makan sini tidak perlu tanya harga sangat jangkau sangat rekomendasi,0,netral,0.0,2019-03-01,0
nasi bakmoy nya enak paling sering pesan banyak mes lotek nasi lengko bagai tutup sering pesan es tape luar tukang tahu gejrot enak pes meja tempat makan,3,positif,0.1111111111111111,2019-03-01,1
semua enak tempat betsih langgan dr sd sekarang nasi lengko nya gak da kalahin sama lotek nya wajib dicobaa bakmoy nya enak poko smua enakkk,2,positif,0.08,2018-10-01,1
bakmoy favorit keluarga rasa gurih super enak tani es jeruk kerupuk putih super yummy deh harga sangat jangkau lokasi masuk gang kecil mudah temu banyak orang tahu mana lokasi recommended place,8,positif,0.25806451612903225,2016-10-01,1
warung sederhana harga tidak mahal rasa banget nyobain semua nasi bakmoy nasi bakut rujak gado gado lotek nasi rames nasi lengko semuanyaaa enak,1,positif,0.043478260869565216,2017-06-01,1
selalu bakmoy hehehe suka sih cuma harga jangan naik wkwkwkw buat menu nya enak cm fav bakmoy,2,positif,0.11764705882352941,2023-04-01,1
restoran masakan tradisional baik bandung walaupun harga cukup mahal rasa paling enak semua orang coba,2,positif,0.13333333333333333,2023-04-01,1
salah satu tempat makan lotek paling enak bandung food makan popular sini lotek nasi bakmoy nasi lengko menu makan minum porsi lotek besar makan kalau dar snacking rasa makan sini mayoritas enak nilai kalau turut pribadi lokasi tempat gang kecil tidak masuk mobil parkir jalan luar jalan kaki buat pakai mobil sulit cari parkir kalau datang jam sarap makan siang harga jangkau tidak mahal saran kesini enak datang belum jam makan siang kalau makan tempat nyaman tidak terlalu ramai,0,netral,0.0,2023-04-01,0
pesan keluar sangat lama jam selasa menu tidak keluar alas pesan keluar salah meja walaupun complain tidak solusi mgr resto nama aziz minta maaf tanpa beri solusi sangat kecewa,-5,negatif,-0.1724137931034483,2021-06-01,2
mau nikmat makan nikmat ambience lingkung sangat kecewa ramai panas kalau siang hari tidak ac musik terlalu keras pilih meja belakang cukup banyak angin lantai sangat debu mungkin jarang lengkap,-2,negatif,-0.06666666666666667,2019-01-01,2
tempat besar bagus pesan gurame bakar nasi pepes tempe mendoan sambal nasi pepes tempe mendoan sambal enak guramenya tidak datang sama sekali usaha panggil layan sangat sulit tidak jaga dekat meja area leseh padahal layan banyak lengkap,2,positif,0.05405405405405406,2018-06-01,1
tempat bagus leseh sayang rating tinggi tripadvisor tidak sesuai nyata menu sangat sedikit porsi tidak sesuai ukur sama keluarga sya pesan ikan kerapu besar ukur makan orang wastafel mampet air lengkap,-2,negatif,-0.06451612903225806,2017-12-01,2
the food is below standard quality especially perkedel kentang and added by expensive price not recommended lengkap,0,netral,0.0,2017-02-01,0
awal masuk sambut hangat jadi harap banyak nyata cm sambut hangat sangat kecewa makan rasa biasa plus point harga murah paket ber layan sangat kecewa minta tambah minum datang menit kemudian tanya baru sekali datang kesini langsung kapok,0,netral,0.0,2018-01-01,0
harga terlalu mahal baik segi menu rasa tempat ukur bandung makan sini terlalu mahal parkir sempit mau makan saunaaa panassss euiiii palayanan nya supeerrr ramah bandung gitu looo ramah laaa makan terlalu asin manis,-2,negatif,-0.058823529411764705,2017-12-01,2
nama kenal jaman dulu istri coba nikmat makan sini luar lihat bagus anggun pesan new york steak istri pesan steak ala braga permai plating nya sangat sederhana suasana ruang tempat makan nya garasi mobil ga nyaman sekali aduh kok ga enak sekali beda kira buah fine dinning jadi sesal makan sini,3,positif,0.058823529411764705,2022-06-01,1
restoran letak jl braga sdh cukup tua banyak turis turis ber nostagia sini makin malam makin ramai makan sini enak sekali keluarga paling suka steak sup buntut es krim nya layan cukup cepat jadi ngak perlu tunggu lama lama kalau sdh lapar,-1,negatif,-0.023809523809523808,2022-06-01,2
bela bain bogor jam makan sup buntut tunggu jam belum buka akhir dtng jam pesan sup buntut belum alas tadi mlm ramai jadi chefnya tdr wow alas macam apa beda sekali waktu mkn tahun lalu iya tempat sangat kotor ga pernah dibersihin banyak lalat lihat meja lebih udh ga touching heart apa resto iya,-1,negatif,-0.018518518518518517,2016-03-01,2
baru coba makan sana tanya okok tidak bilang tidak bilang masuk orang luar rokok tanggung risiko meja luar orang layan datang teriak beri tahu minimal rp orang datang coba kata tidak bicara bahasa inggris jadi pergi tertawa datang kata mes minimal atur jumat malam akhir pekan orang orang makan luar tampak cukup kasar tidak masuk akal restoran jadi kosong waktu pergi manja malam sikap,0,netral,0.0,2019-09-01,0
datang sini makan malam ekspektasi tinggi tripadvisor dasar tetap ekspektasi cukup tinggi jadi mes makan beda cordon blue fetucini carbonara chicken coba tebak semua tidak bagus sama sekali selera lebih buruk harga jujur cukup kecewa kali lebih suka coba tempat makan,1,positif,0.024390243902439025,2017-05-01,1
cukup mahal layan makan tawar layan buruk layan bahkan tidak lihat sopan tanya apa pesan tunggu diam lihat sistem aplikasi ipad android bahkan tidak aku dengar pesan tidak mes steak braga sedang keluar steak terlalu matang bukan merah jambu semua salah satu layan rekomendasi makan tutup lupa nama kemudian pesan tunggu satu jam layan beri tahu stok habis iya rekomendasi tidak sedia bodoh,1,positif,0.015873015873015872,2016-01-01,1
suka alam santap gaya lama mungkin temu sini jujur tempat tidak sesuai restoran kaliber makan biasa bahkan buat rasa sangat mual gegas hotel layan rata rata sungguh tidak padan harga,0,netral,0.0,2015-12-01,0
makan sana agustus mes steak tulang t harga kurang usd jadi tipis potong satu kecil putus jelas rupa dapur buat frankeinsteak satu daging sapi cincang lapis tipis tulang t lanjut makan salah buruk hotel muntah larut malam teman teman hati hati,-1,negatif,-0.024390243902439025,2015-08-01,2
akhir tempat duduk tunggu lama menit belum mes makan salah satu layan beri tahu waktu tunggu makan menit jadi beberapa makan tidak saji baik batas waktu sebut pesan ayah datang jam kemudian jangan harap makan enak sini kecewa harga tidak murah,-2,negatif,-0.04878048780487805,2015-07-01,2
suasana baik baik mes es krim banana split peach melba lupa nama menu peach melba sedikit lebih mahal banana split peach melba jadi bayar lebih makan utama pesan chicken nanking in house specialty mie braga makan turut selera kurang bumbu cukup hambar harga tetap harap lebih mungkin tidak sini,0,netral,0.0,2015-07-01,0
tiba jam malam malam libur tunggu pintu depan harap orang kenal diri tunjuk meja sedia tidak tunggu tidak muncul balik orang suruh pergi lantai jadi naik sana duduk tidak datang meja beri menu terima pesan tunggu lama menit akhir keluar tetap tidak dekat,0,netral,0.0,2015-05-01,0
datang sini kamis malam teman teman teman teman kata tempat bagus pertama kali sini menu pesan variasi seafood bakar campur fusilli pizza penne sup asparagus ravioli semua menu utama asin buruk ravioli tidak tahu koki sedang suasana hati buruk tidak kata enak makan masak asap duduk ruang rasa cekik buat tenggorok kering segera mungkin tidak hilang bahkan tengah jam butuh ventilasi lebih baik panggang macam tahu tidak tempat,1,positif,0.014705882352941176,2015-01-01,1
makan keri tempat benar benar tahu cara masak makan cina sederhana pangsit goreng sup pangsit sup mie kecewa sangat besar jangan pernah rekomendasi makan cina tempat,3,positif,0.11538461538461539,2014-09-01,1
alam buruk hari lalu sengaja coba resto dapur pandan wangi sama istri pasuk parkir dpn motor parkir bantu biasa tukang parkir nya sempat tahan area prkir sedang mneyapa teman betul lokasi mau kir motor betapa kaget nya nada tinggi tukang parkir suruh parkir tempat lebih jauh sedang lahan parkir nya cukup kendaran entah memang regulasi usah bijak tukang parkir nya tidak elok bentak tamu consume tempat akhir nya megnurungkan diri tetap consume pandan wangi,1,positif,0.013513513513513514,2016-06-01,1
tiba dapur pandan wangi dpw hari sabtu april jam malam tiba keluarga total grup orang salah satu keluarga cacat tiba lewat waktu makan malam tempat parkir tepat depan restoran kosong parkir sana tugas valet sangat kasar kata tidak parkir sana mungkin layan valet ayo tempat parkir kosong layan valet parkir meter restoran makan sana selesai makan malam lihat mobil parkir depan restoran jadi asumsi tugas valet izin mobil parkir sana milik alam luar biasa makan layan sayang milik insiden layan,-3,negatif,-0.0375,2017-04-01,2
tempat jual view makan sangat tidak rekomen makan tidak enak layan hancur ga bagus ga sopan kapok makan sini sen tenderloin well done kasih medium kali bolak balik panasin akhir rasa bentuk jadi kaya empal bukan steak parah banget layan santai biasa ga minta maaf say maaf bentuk apa inti ga enak kalau ga mau nyesel sini cukup makan zuppa soup selebihnga ga rekomendasi soto ayam banyak jujur rasa enak soto ayam abang abang pinggir jalan inti restoran ga enak layan kacau ga balik the valley,-4,negatif,-0.046511627906976744,2023-01-01,2
layan kurang sahabat makan tidak tampil sesuai harga tampil restoran bandrek isi kelapa tua kering tidak nyaman nikmat apple pie saji es krim tampil hancur rasa lumayan,0,netral,0.0,2017-06-01,0
laperrrr kemari eeh g taunye rasa biasaaaaaaaa beeeett makan be habis sajah makan mahal pandang bagus,1,positif,0.0625,2016-07-01,1
suasana makan malam the valley bistro sangat romantis viewnya langsung hadap gunung lampu warna warni pohon ikut tambah suasana makin senang harga makan tempat kisar rb juta per porsi sedang minum rb rb porsi makan cukup besar kenyang taste makan sangat kurang tidak banding harga jadi tempat beli pandang suasana bukan rasa makan saran baik hindar tempat musim hujan pesan tempat belum meja meja posisi strategis tidak pernah kosong,4,positif,0.057971014492753624,2016-05-01,1
kualitas makan valley sangat tidak banding harga akhir valley tahun harga wajar sekarang awal harga luar wajar menu andal zupa zupa sup harga belum tax and service sekarang belum tax and service menu main course ayam pukul rata rasa tidak enak pesan chicken parmigiani ayam goreng minyak goreng kali kali lihat warna hasil goreng menu sapi kisar belum tax and service ambience ruang terlalu gelap sulit foto selfie wefie,-2,negatif,-0.028985507246376812,2016-02-01,2
keluarga sedang raya acr ultah salah satu anggota keluarga tanggal juli rest the valley pinjam pisau acr potong kue betul kue ultahnya bawa dr luar tidak beli rest tidak pisau kue informasi salah orang layan rest kue tsb potong sini charge wah langsung batal acr tiup lilin potong kue biasa laku raya ultah rasa aneh pinjam pisau simbolis potong kue asumsi potong kue tsb makan sini sungguh atur sangat kaku padahal mes makan sini hrg juta lebih bayar keluh orang meja kasir tampak salah satu dr tugas sana managernya org tsb tidak berani jawab keluh bahkan si kasir bilang terus pihak manajemen tanya website email memyampaikan keluh bilang tidak sungguh sayang kalau the valley sdh lama jadi salah satu tempat favorit skrg punya serv sangat tidak muas kapok datang sini,-9,negatif,-0.06923076923076923,2015-07-01,2
awal cerita makan diresto inap valley resort hotel tanggal okt kemarin pas selesai check in lgs penasaran makan siang resto lihat buku menu suami lgs nganga harga makan mahal kaleeeee bahkan rb steak import akhir pilih tom yam gong harga paling murah situ luar nasi yakin porsi tomyamnya kecil suami pesan paktaw kalau tidak salah ingat banana split ice cream anak minum es kakak perempuan tawar harga bayar kurang lebih rb harga langit rasa standard sbnrnya sempat rasa tipu sbnrnya tidak usa order minum sedia air putih gratis tiap meja jadi alam deh heheh lalu hubung banyak recommen suasana malam resto sangat bagus coba zuppa soupnya alhasil mampir malam hari uda wanti diri sendiri beli zuppa soupnya tanpa minum ajar alam siang tadi kalau sedia air putih gratis duduk order zuppa soup eh kok gak sedia air putih staff sana waduh jadi kesel mungkin sangka org miskin sok mau makan sana cuma mampu bayar zuppa nya doank kali lepas org miskin tdknya mampu bayar hotel kalee nilai juta ken complaint panjang urus iya uda alhasil kalah sebar usaha nelen zuppa soupnya untung zuppa soup kan kuah coba kalau sen makan roti sandwich doank seret deh hahaha pandang selalu heboh teman internet turut biasa bahkan banyak resto pemandanganya lebih baik valley rasa zuppa soupnya sih lumayan buyar layan staff resto pilih langgan dasar makan order mohon ditraining baik belum org makan tempe arti org miskis don t judge the book from the cover overall tidak mampir resto,2,positif,0.008130081300813009,2013-10-01,1
waktu coba steaknya ga nyangka bakal gin rasa benar ga sesuai sama view restonya jauh banget jujur turut steaknya ga enak,-1,negatif,-0.047619047619047616,2012-10-01,2
datang sini sama teman teman grup diri orang harap restoran mewah nyata salah total layan kasar pilih hidang buat buru buru terus beri tahu mes steak rekomendasi pilih bagus tidak butuh tengah jam benar benar makan saji steak biasa biasa lebih polos sedikit maaf baik tidak repot repot beri tahu tanya matang steak fakta steak lebih baik tiga harga tawar sini cukup jelas percaya cara seluruh apa bayar pandang prestise cari tempat makan benar sayang bukan salah satu,7,positif,0.08974358974358974,2017-06-01,1
dengar sangat baik lembah datang sini makan siang alam sangat buruk mes makan indonesia sop buntut nasi goreng seafood lumpia ayam semua asa sangat buruk lumpia hampir tidak milik ayam sup sangat minyak hambar nasi goreng dasar nasi kukus beberapa potong capsicum cara seluruh makan sangat kecewa tidak tinggal harga tidak masuk akal semua sangat mahal harga singapura hidang rata rata tidak nila sama sekali pandang tidak bagus buang buang waktu sini pergi kafe lounge sierra makan enak tengah harga kopi enak pandang benar benar tidak halang sangat sesal datang sini dasar ulas,0,netral,0.0,2017-04-01,0
makan keri datang sini over hyped media sosial sayang pergi sini asa cium dementor pandang oke satu satu senang tempat makan salah satu buruk milik bandung ramen miso asa ramen instan mungkin schintzel asa makan beku tidak berat harga mahal makan enak keri kecewa,-3,negatif,-0.06818181818181818,2016-09-01,2
makan sangat mahal biasa biasa unjung tempat sama keluarga teman teman banyak orang tidak ramah hewan pelihara jadi milik hewan pelihara unjung tempat lebih baik tinggal rumah memang siap kandang kecil kotor karat letak sudut kotor gelap dingin belakang akuarium jadi lebih suka tunggu keluarga teman teman selesai makan depan restoran makan biasa biasa terlalu mahal kalau cari view mahal iya sini tempat tidak kunjung,-13,negatif,-0.2,2016-07-01,2
inap kali sini sama keluarga jauh ekspektasi pertama aman tidak sopan tamu tidak sapa tidak tunjuk area parkig makan pagi putra usia tahun hampir tidak makan apa bayar sarap hotel pertama bayar anak anak sarap,-2,negatif,-0.05714285714285714,2015-12-01,2
sana makan malam sama teman teman beberapa kali alam sama saji rasa makan enak pandang bagus tingkat layan sangat buruk buat tidak pernah unjung tempat milik banyak layan tampak suka obrol sendiri abai langgan tidak pernah senyum rasa makan pandang indah bantu restoran tidak rekomendasi,4,positif,0.08888888888888889,2015-01-01,1
datang reguler the valley sejak tahun tahun lalu makan layan biasa baik baik minggu lalu pergi sana ulang tahun saudara laki laki pulang kecewa makan dingin suhu ruang dingin datang meja sosis dingin baru keluar kulkas steak orang tua matang satu satu makan makan zuppa soup kecewa harap tidak pergi sana harga bayar pikir pantas lebih baik sangat kecewa restoran kenal bandung,-4,negatif,-0.06451612903225806,2014-12-01,2
baru sini kemarin sepupu layan tidak buruk pergi sana hari kerja bukan akhir pekan jadi restoran tidak terlalu ramai tahan layan baik paling harga sini pandang suasana bagus banyak suasana tempat rasa makan sangat buruk mungkin bilang orang indonesia teman asal jerman milik pikir sama rasa makan tidak rekomendasi restoran makan tanya datang sini tidak tidak harga kata terlalu tinggi,-4,negatif,-0.06666666666666667,2014-09-01,2
betul makan sini inap stevi g hotel resto group sama hotel welcome drink resto walaupun males yaa singkat cerita malam minggu niat makan malam sini trus sen diarahin sama layan nya duduk luar smoking area kata gak lihat ngeroko jadi mau duduk situ resto cukup ramai sen makan sama minum pas baru nyuap kali tiba belah buang ingus banyak bangett bayangin lah bunyi bagaimana asa kamu nyuap makan tiba denger gituan sekali diem eh ngulang kali tegor dong sopan suruh tuh orang buang ingus toilet bukan nya sadar bahkan nyolot baru tahu orang bandung jorok bahkan bilang area umum lah orang gila tahu justru area umum restoran makanya marah kalau toilet umum iya gak marah dong haduhhh eh cewenya ikut walaupun ujung minta maaf bilang kalau salah pikir masalah selesai nyata belum tuh laki lemes banget ngatain anak jorok nyembur lilin meja emang dasar otak sengklek bocah balita niup lilin kata nyembur otomatis naik darah dong bodo deh hamil marah layan resto dateng bahkan nyuruh salah satu pindah tempat duilehhh emang kalau pindah tempat selera makan balik iya tidak dong segitu cerita moga jadi ajar buat pihak suka makan restoran layan nya dateng kesitu buat makan jadi gimna cara biar nyaman makan situ makan nya enak nyaman cari terimakasih,-4,negatif,-0.019138755980861243,2018-05-13,2
awal pesona tawar nasi goreng dada hard shell tacos saji mulai makan mulai serang lalat ga outdoor ga indoor lalat banyak banget kaya pasar ikan dipakein lilin tetep ga mempan i have a slow mau video to capture how those flies roam freely you teman need a hand from the pest control agent badly i ve hired their service a lot they surely know how to deal with pest lalat kecoa tikus nyamuk you name it and they reply pretty cheap masak potensi resto keren view cakep rustic seating area tenggelam gara lalat banyak,4,positif,0.0425531914893617,2017-11-01,1
mes bookingan ulang tahun tanpa konfirmasi staff maja house langsung meng cancel kan bookingan tanya pikir orang kerja hotel service tidak kenal istilah asumsi semua jelas lanjut mesan makan tamu tidak mendapa makan makan selesai nyata sold out tanpa konfirmasi worse case charge makan tidak keluar minum tidak keluar,-2,negatif,-0.04081632653061224,2015-08-01,2
alam layan buruk dar awal sdh antri sdh pesan makan semua pes bilang ready nunggu makan datang tiba tiba bilang makan habis dikomplen eh kata kacau banget bikin selera makan hilang cukup sekali,0,netral,0.0,2022-07-01,0
waktu tempat banyak menu kosong habis gak jelas turut taste sangat standard susah tempat parkir plus point nya harga relatif murah,1,positif,0.047619047619047616,2022-12-01,1
kecewaaaa makan sini padahal bukan pertama kali makan sini waktu datang kasih no meja sama mbaa nya pilih makan payment langsung meja kasih ehh nyata meja reserved sama orang ngalah pindah meja padahal kasih no meja duluan orang reserved meja pilih makan kasi kan iya karyawan nya omelin sama bapak reserve pdhl bbrp meja kosong lohh aneh mbak kasih no meja bahkan tanya kasih no meja sama siapa lahh mbaaa mah tahu diri ga pilih meja sendiri kasih nya mau dmn penting meja makan ga deh makan sini,0,netral,0.0,2022-10-01,0
karyawan banyak lihat bingung semua milih kata ambil sendiri pesan nya lihat meja anterin bagaimana konsep nya sih sen apa apa lama dateng nya padahal ga ramai banget hari,-2,negatif,-0.06896551724137931,2023-01-01,2
tidak no smoking area padahal bawa bayi jalan masuk tidak ramah sandang disabilitas jalan masuk upa tangga,-1,negatif,-0.058823529411764705,2022-11-01,2
saji food online abad padahal online sama sama beli dulukan dine in staffnya tidak ramah,-1,negatif,-0.06666666666666667,2023-01-01,2
rasa layan perlu evaluasi makan minum datang lama,-2,negatif,-0.25,2022-12-01,2
sistem order nya ribet banget buat dateng banyak orang bolak balik kalau ga ga kasih tahu kalau habis jadi nulis ulang ribet deh poko,-1,negatif,-0.041666666666666664,2022-09-01,2
layan nya gak maksimal ambil bawa sendiri msakan nya cocok lidah,0,netral,0.0,2022-10-01,0
protokol sehat karyawan sangat buruk banyak karyawan tidak masker baik lihat foto lampir,2,positif,0.15384615384615385,2022-02-01,1
ga sendok sama tissu pdhl udh minta akhir ambil sendiri dr meja kosong meja kotor banget walaupun udh dibersihin ttp lengket air kakak perempuan tawar ga kasih langsung minta dulu tempat leseh air kolam ikan muncrat tempat duduk bikin licin hampir jatoh mana air kotor busa gitu awal kesana layan ga buruk skrg gin banget bikin kapok,-4,negatif,-0.07017543859649122,2022-02-01,2
waiter waitress tidak ramah bintang satu,-1,negatif,-0.16666666666666666,2022-12-01,2
tidak rekomendasi reserved pagi makan siap jam siang makan baru datang jam alas sibuk padahal restoran sepi alas kasir terlalu unjung datang sini lebih baik go show reserved sama go show sama ga beda keluarga besar cukup sekali sini,2,positif,0.05128205128205128,2022-02-01,1
payanannya parah lama banget makan biasa porsi dikit,-3,negatif,-0.375,2022-05-01,2
pesan udang bakar madu udang kecillll sekaliiiii sangat kecewa porsi restoran besar baik lah sangat tidak sesuai harga overprice menu rasa standar sekali cman sambel dadak sama es peyeum cingcaunya,0,netral,0.0,2021-03-01,0
